id_rec_arrec_detalhe,ano_exercicio,ds_municipio,ds_orgao,mes_referencia,ds_poder,ds_fonte_recurso,ds_cd_aplicacao_fixo,ds_cd_aplicacao_variavel,ds_categoria,ds_subcategoria,ds_fonte,ds_rubrica,ds_alinea,ds_subalinea,vl_arrecadacao,data_atualizacao
25800371,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,3,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,07 - PROGRAMA DE PROTECAO BASICA,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,49.06,2017-03-29 03:18:24.593298
25803025,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,12,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,07 - PROGRAMA DE PROTECAO BASICA,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17220000 - TRANSFERÊNCIAS DOS ESTADOS,17229900 - OUTRAS TRANSFERÊNCIAS DOS ESTADOS,,18999.99,2017-03-29 03:18:25.436676
25802344,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,10,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,07 - PROGRAMA DE PROTECAO BASICA,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,14.66,2017-03-29 03:18:24.835304
25802199,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,9,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,07 - PROGRAMA DE PROTECAO BASICA,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17220000 - TRANSFERÊNCIAS DOS ESTADOS,17229900 - OUTRAS TRANSFERÊNCIAS DOS ESTADOS,,18999.99,2017-03-29 03:18:24.835304
25800708,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,4,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,07 - PROGRAMA DE PROTECAO BASICA,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,21.06,2017-03-29 03:18:24.593298
25800874,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,4,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,07 - PROGRAMA DE PROTECAO BASICA,10000000 - RECEITAS CORRENTES,19000000 - OUTRAS RECEITAS CORRENTES,19200000 - INDENIZAÇÕES E RESTITUIÇÕES,19220000 - RESTITUIÇÕES,19229900 - OUTRAS RESTITUIÇÕES,,206.96,2017-03-29 03:18:24.593298
25802810,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,12,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,08 - PROGRAMA DE PROTECAO ESPECIAL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,105.71,2017-03-29 03:18:24.835304
25800709,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,4,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,08 - PROGRAMA DE PROTECAO ESPECIAL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,109.75,2017-03-29 03:18:24.593298
25802740,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,11,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,08 - PROGRAMA DE PROTECAO ESPECIAL,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17220000 - TRANSFERÊNCIAS DOS ESTADOS,17229900 - OUTRAS TRANSFERÊNCIAS DOS ESTADOS,,75043.77,2017-03-29 03:18:24.835304
25801220,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,6,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,08 - PROGRAMA DE PROTECAO ESPECIAL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,142.69,2017-03-29 03:18:24.721866
25800565,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,3,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,08 - PROGRAMA DE PROTECAO ESPECIAL,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17220000 - TRANSFERÊNCIAS DOS ESTADOS,17229900 - OUTRAS TRANSFERÊNCIAS DOS ESTADOS,,150087.52,2017-03-29 03:18:24.593298
25800849,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,4,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,08 - PROGRAMA DE PROTECAO ESPECIAL,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17220000 - TRANSFERÊNCIAS DOS ESTADOS,17229900 - OUTRAS TRANSFERÊNCIAS DOS ESTADOS,,75043.76,2017-03-29 03:18:24.593298
25801558,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,7,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,08 - PROGRAMA DE PROTECAO ESPECIAL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,85.03,2017-03-29 03:18:24.721866
25801801,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,8,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,08 - PROGRAMA DE PROTECAO ESPECIAL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,127.24,2017-03-29 03:18:24.721866
25802678,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,11,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,08 - PROGRAMA DE PROTECAO ESPECIAL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,69.99,2017-03-29 03:18:24.835304
25800991,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,5,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,08 - PROGRAMA DE PROTECAO ESPECIAL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,76.84,2017-03-29 03:18:24.721866
25802459,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,10,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,08 - PROGRAMA DE PROTECAO ESPECIAL,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17220000 - TRANSFERÊNCIAS DOS ESTADOS,17229900 - OUTRAS TRANSFERÊNCIAS DOS ESTADOS,,75043.77,2017-03-29 03:18:24.835304
25802099,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,9,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,08 - PROGRAMA DE PROTECAO ESPECIAL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,145.98,2017-03-29 03:18:24.835304
25803026,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,12,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,08 - PROGRAMA DE PROTECAO ESPECIAL,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17220000 - TRANSFERÊNCIAS DOS ESTADOS,17229900 - OUTRAS TRANSFERÊNCIAS DOS ESTADOS,,75043.77,2017-03-29 03:18:25.436676
25799867,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,1,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,08 - PROGRAMA DE PROTECAO ESPECIAL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,81.17,2017-03-29 03:18:24.467202
25800372,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,3,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,08 - PROGRAMA DE PROTECAO ESPECIAL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,219.66,2017-03-29 03:18:24.593298
25800060,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,1,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,08 - PROGRAMA DE PROTECAO ESPECIAL,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17220000 - TRANSFERÊNCIAS DOS ESTADOS,17229900 - OUTRAS TRANSFERÊNCIAS DOS ESTADOS,,75043.74,2017-03-29 03:18:24.593298
25802198,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,9,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,08 - PROGRAMA DE PROTECAO ESPECIAL,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17220000 - TRANSFERÊNCIAS DOS ESTADOS,17229900 - OUTRAS TRANSFERÊNCIAS DOS ESTADOS,,75043.77,2017-03-29 03:18:24.835304
25801133,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,5,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,08 - PROGRAMA DE PROTECAO ESPECIAL,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17220000 - TRANSFERÊNCIAS DOS ESTADOS,17229900 - OUTRAS TRANSFERÊNCIAS DOS ESTADOS,,75043.76,2017-03-29 03:18:24.721866
25800194,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,2,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,08 - PROGRAMA DE PROTECAO ESPECIAL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,14.09,2017-03-29 03:18:24.593298
25801674,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,7,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,08 - PROGRAMA DE PROTECAO ESPECIAL,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17220000 - TRANSFERÊNCIAS DOS ESTADOS,17229900 - OUTRAS TRANSFERÊNCIAS DOS ESTADOS,,75043.77,2017-03-29 03:18:24.721866
25801402,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,6,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,08 - PROGRAMA DE PROTECAO ESPECIAL,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17220000 - TRANSFERÊNCIAS DOS ESTADOS,17229900 - OUTRAS TRANSFERÊNCIAS DOS ESTADOS,,75043.77,2017-03-29 03:18:24.721866
25801940,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,8,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,08 - PROGRAMA DE PROTECAO ESPECIAL,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17220000 - TRANSFERÊNCIAS DOS ESTADOS,17229900 - OUTRAS TRANSFERÊNCIAS DOS ESTADOS,,75043.77,2017-03-29 03:18:24.721866
25802343,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,10,EXECUTIVO,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,08 - PROGRAMA DE PROTECAO ESPECIAL,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250199 - RECEITA DE REMUNERAÇÃO DE OUTROS DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS,89.29,2017-03-29 03:18:24.835304
25799920,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,1,EXECUTIVO,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,09 - PISO DE TRANSICAO MEDIA COMPLEXIDADE,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250110 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL (FNAS),410.64,2017-03-29 03:18:24.467202
25800236,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,2,EXECUTIVO,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,09 - PISO DE TRANSICAO MEDIA COMPLEXIDADE,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250110 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL (FNAS),216.45,2017-03-29 03:18:24.593298
25801383,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,6,EXECUTIVO,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,12 - PISO BASICO FIXO,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17210000 - TRANSFERÊNCIAS DA UNIÃO,17213400 - TRANSFERÊNCIA DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL - FNAS,,88700.00,2017-03-29 03:18:24.721866
25801654,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,7,EXECUTIVO,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,12 - PISO BASICO FIXO,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17210000 - TRANSFERÊNCIAS DA UNIÃO,17213400 - TRANSFERÊNCIA DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL - FNAS,,88700.00,2017-03-29 03:18:24.721866
25801115,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,5,EXECUTIVO,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,12 - PISO BASICO FIXO,10000000 - RECEITAS CORRENTES,17000000 - TRANSFERÊNCIAS CORRENTES,17200000 - TRANSFERÊNCIAS INTERGOVERNAMENTAIS,17210000 - TRANSFERÊNCIAS DA UNIÃO,17213400 - TRANSFERÊNCIA DE RECURSOS DO FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL - FNAS,,160700.00,2017-03-29 03:18:24.721866
25800237,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,2,EXECUTIVO,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,12 - PISO BASICO FIXO,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250110 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL (FNAS),1395.13,2017-03-29 03:18:24.593298
25801284,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,6,EXECUTIVO,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,12 - PISO BASICO FIXO,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250110 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL (FNAS),2258.42,2017-03-29 03:18:24.721866
25799921,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,1,EXECUTIVO,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,12 - PISO BASICO FIXO,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250110 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL (FNAS),2481.29,2017-03-29 03:18:24.467202
25802155,2016,Santos,PREFEITURA MUNICIPAL DE SANTOS,9,EXECUTIVO,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,12 - PISO BASICO FIXO,10000000 - RECEITAS CORRENTES,13000000 - RECEITA PATRIMONIAL,13200000 - RECEITAS DE VALORES MOBILIÁRIOS,13250000 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS,13250100 - REMUNERAÇÃO DE DEPÓSITOS DE RECURSOS VINCULADOS,13250110 - RECEITA DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS DE RECURSOS VINCULADOS - FUNDO NACIONAL DE ASSISTÊNCIA SOCIAL (FNAS),2204.68,2017-03-29 03:18:24.835304
